,feature_id,feature,feature_description,feature_full,Feature,mean,sd,India_present,India_n,India_prev,India_mean,India_sd,Malawi_present,Malawi_n,Malawi_prev,Malawi_mean,Malawi_sd,fisher_p,lr_p,wilcox_p,fisher_padj,lr_padj,wilcox_padj,mean_diff,prev_diff,enriched_India,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_value,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_qval_filt
364,p60,GLYOXYLATE-BYPASS,glyoxylate cycle,glyoxylate cycle (GLYOXYLATE-BYPASS),GLYOXYLATE-BYPASS,0.01037669,0.021554149,263,283,92.9,0.009141662,0.0086184,54,58,93.1,0.011304843,0.008971706,1,0.96309649,0.066580502,1,0.990667611,0.115654923,-0.00216318,-0.2,FALSE,342,0,50,0.7,0.65,0.8,Malawi,0.00124683,0.000702049,0.07663195,0.133114982,341,317,0.133114982
365,p61,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol","superpathway of glycerol degradation to 1,3-propanediol (GOLPDLCAT-PWY)",GOLPDLCAT-PWY,0.02772004,0.055105999,228,283,80.6,0.003784806,0.007945951,42,58,72.4,0.001402634,0.00249838,0.212814989,0.166117851,0.125372216,0.700870698,0.569876517,0.179804282,0.002382172,8.2,TRUE,110,0,50,0.7,0.65,0.8,Malawi,-0.001404468,0.00062084,0.02431722,0.057987217,341,270,0.057987217
366,p62,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate (HCAMHPDEG-PWY),HCAMHPDEG-PWY,0.01179555,0.022537493,242,283,85.5,0.005401366,0.005751395,50,58,86.2,0.00593023,0.006402023,1,0.890751742,0.561526748,1,0.990667611,0.623402973,-0.000528864,-0.7,FALSE,309,0,50,0.7,0.65,0.8,Malawi,0.000371373,0.00061938,0.549181816,0.603052512,341,292,0.603052512
367,p63,HEME-BIOSYNTHESIS-II,heme b biosynthesis I (aerobic),heme b biosynthesis I (aerobic) (HEME-BIOSYNTHESIS-II),HEME-BIOSYNTHESIS-II,0.015823818,0.029843752,276,283,97.5,0.011729543,0.009568134,58,58,100,0.013273301,0.008524575,NA,NA,0.100455186,NA,NA,0.155108965,-0.001543758,-2.5,FALSE,242,0,50,0.7,0.65,0.8,Malawi,0.001013608,0.000634875,0.111298634,0.174526652,341,334,0.174526652
368,p64,HEMESYN2-PWY,heme b biosynthesis II (oxygen-independent),heme b biosynthesis II (oxygen-independent) (HEMESYN2-PWY),HEMESYN2-PWY,0.012626931,0.024080315,271,283,95.8,0.011882686,0.00874653,57,58,98.3,0.014214175,0.008916665,NA,NA,0.056288597,NA,NA,0.100819131,-0.002331489,-2.5,FALSE,296,0,50,0.7,0.65,0.8,Malawi,0.001250761,0.000646332,0.053801324,0.102273272,341,328,0.102273272
369,p65,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),superpathway of hexitol degradation (bacteria) (HEXITOLDEGSUPER-PWY),HEXITOLDEGSUPER-PWY,0.010473653,0.020601805,268,283,94.7,0.020150121,0.0128774,56,58,96.6,0.023912375,0.012820122,0.747458623,0.558034262,0.054787555,1,0.942209208,0.099456688,-0.003762255,-1.9,FALSE,340,0,50,0.7,0.65,0.8,Malawi,0.001518907,0.000803884,0.059683224,0.109328815,341,324,0.109328815
370,p66,HISDEG-PWY,L-histidine degradation I,L-histidine degradation I (HISDEG-PWY),HISDEG-PWY,0.022108381,0.046469731,256,283,90.5,0.006569318,0.009724853,55,58,94.8,0.007418701,0.008216688,0.443765752,0.292534484,0.070874622,1,0.821091108,0.122061849,-0.000849383,-4.3,FALSE,170,0,50,0.7,0.65,0.8,Malawi,0.00097307,0.000738797,0.188694134,0.256904514,341,311,0.256904514
371,p67,HISTSYN-PWY,L-histidine biosynthesis,L-histidine biosynthesis (HISTSYN-PWY),HISTSYN-PWY,0.086422306,0.157747955,283,283,100,0.05562073,0.021270663,58,58,100,0.039849542,0.015910486,NA,NA,7.34E-08,NA,NA,2.47E-06,0.015771188,0,TRUE,12,1,50,0.7,0.65,0.8,Malawi,-0.003530091,0.00065074,1.11E-07,3.06E-06,341,341,3.06E-06
372,p68,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,L-methionine biosynthesis I (HOMOSER-METSYN-PWY),HOMOSER-METSYN-PWY,0.027324672,0.051764564,280,283,98.9,0.019803075,0.011628133,58,58,100,0.024287679,0.011369339,NA,NA,0.010010973,NA,NA,0.031034015,-0.004484605,-1.1,FALSE,115,0,50,0.7,0.65,0.8,Malawi,0.001785917,0.000666338,0.007717237,0.026598097,341,338,0.026598097
373,p69,HSERMETANA-PWY,L-methionine biosynthesis III,L-methionine biosynthesis III (HSERMETANA-PWY),HSERMETANA-PWY,0.02750777,0.054327484,283,283,100,0.033182544,0.017494232,58,58,100,0.027250006,0.011169394,NA,NA,0.017892547,NA,NA,0.046822705,0.005932538,0,TRUE,111,0,50,0.7,0.65,0.8,Malawi,-0.001485101,0.000649504,0.022840288,0.055117581,341,341,0.055117581
374,p7,ANAEROFRUCAT-PWY,homolactic fermentation,homolactic fermentation (ANAEROFRUCAT-PWY),ANAEROFRUCAT-PWY,0.019517815,0.040026257,280,283,98.9,0.029459102,0.013367586,58,58,100,0.030867363,0.011013932,NA,NA,0.901675087,NA,NA,0.926977194,-0.001408261,-1.1,FALSE,188,0,50,0.7,0.65,0.8,Malawi,0.000744853,0.000697615,0.286409782,0.35514813,341,338,0.35514813
375,p71,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),L-isoleucine biosynthesis I (from threonine) (ILEUSYN-PWY),ILEUSYN-PWY,0.049324354,0.097853006,283,283,100,0.092461112,0.022097362,58,58,100,0.076813201,0.021674829,NA,NA,1.22E-06,NA,NA,2.14E-05,0.015647912,0,TRUE,35,0,50,0.7,0.65,0.8,Malawi,-0.002727085,0.000547273,1.00E-06,1.83E-05,341,341,1.83E-05
376,p72,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,superpathway of (Kdo)2-lipid A biosynthesis (KDO-NAGLIPASYN-PWY),KDO-NAGLIPASYN-PWY,0.011052168,0.023637871,231,283,81.6,0.001911684,0.002134668,49,58,84.5,0.002571202,0.002354915,0.708807372,0.605463338,0.025012636,1,0.94877705,0.058605187,-0.000659518,-2.9,FALSE,327,0,50,0.7,0.65,0.8,Malawi,0.000815193,0.000371762,0.029002218,0.06477633,341,280,0.06477633
377,p73,KETOGLUCONMET-PWY,ketogluconate metabolism,ketogluconate metabolism (KETOGLUCONMET-PWY),KETOGLUCONMET-PWY,0.015061777,0.028151316,252,283,89,0.007816289,0.008409773,53,58,91.4,0.010232924,0.009597448,0.814555962,0.599237556,0.098009221,1,0.94877705,0.153091922,-0.002416635,-2.4,FALSE,255,0,50,0.7,0.65,0.8,Malawi,0.001254219,0.000705447,0.076315542,0.133114982,341,305,0.133114982
378,p74,LACTOSECAT-PWY,lactose and galactose degradation I,lactose and galactose degradation I (LACTOSECAT-PWY),LACTOSECAT-PWY,0.047189573,0.103102289,274,283,96.8,0.007310095,0.008520903,57,58,98.3,0.013157736,0.020954418,NA,NA,0.384329426,NA,NA,0.454207503,-0.005847641,-1.5,FALSE,38,0,50,0.7,0.65,0.8,Malawi,0.001670595,0.000689167,0.015869925,0.041529739,341,331,0.041529739
379,p76,LIPASYN-PWY,phospholipases,phospholipases (LIPASYN-PWY),LIPASYN-PWY,0.002082899,0.004775805,20,283,7.1,1.38E-05,6.86E-05,2,58,3.4,3.89E-06,2.09E-05,0.39327315,0.317501656,0.29897805,1,0.871365657,0.361826289,9.96E-06,3.7,TRUE,395,0,50,0.7,0.65,0.8,Malawi,-5.59E-05,4.89E-05,0.253551049,0.323357825,341,22,0.323357825
380,p77,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,superpathway of lipopolysaccharide biosynthesis (LPSSYN-PWY),LPSSYN-PWY,0.010005509,0.021879814,223,283,78.8,0.002536262,0.002776164,47,58,81,0.003523459,0.003206609,0.859238185,0.702589901,0.028374873,1,0.986021054,0.062830075,-0.000987197,-2.2,FALSE,349,0,50,0.7,0.65,0.8,Malawi,0.000961328,0.000439889,0.029544576,0.065208511,341,270,0.065208511
381,p78,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,superpathway of S-adenosyl-L-methionine biosynthesis (MET-SAM-PWY),MET-SAM-PWY,0.024010466,0.046213429,280,283,98.9,0.027188318,0.013966435,58,58,100,0.031625531,0.012776528,NA,NA,0.049664831,NA,NA,0.092661698,-0.004437213,-1.1,FALSE,144,0,50,0.7,0.65,0.8,Malawi,0.001616747,0.000705878,0.022611253,0.054893584,341,338,0.054893584
382,p79,METH-ACETATE-PWY,methanogenesis from acetate,methanogenesis from acetate (METH-ACETATE-PWY),METH-ACETATE-PWY,0.004117197,0.011476657,28,283,9.9,6.98E-05,0.00028282,2,58,3.4,2.56E-05,0.000166074,0.132844415,0.132520167,0.117166925,0.497160159,0.488544497,0.173596584,4.42E-05,6.5,TRUE,387,0,50,0.7,0.65,0.8,Malawi,-0.000155358,0.00010939,0.156463286,0.220470994,341,30,0.220470994
383,p8,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),glycolysis III (from glucose) (ANAGLYCOLYSIS-PWY),ANAGLYCOLYSIS-PWY,0.053878897,0.121844544,283,283,100,0.058706704,0.015180113,58,58,100,0.05051057,0.014922295,NA,NA,9.45E-06,NA,NA,0.000105801,0.008196134,0,TRUE,31,0,50,0.7,0.65,0.8,Malawi,-0.001782402,0.000443588,7.23E-05,0.000633414,341,341,0.000633414
384,p80,METHGLYUT-PWY,superpathway of methylglyoxal degradation,superpathway of methylglyoxal degradation (METHGLYUT-PWY),METHGLYUT-PWY,0.017408661,0.034423563,264,283,93.3,0.005325106,0.005221101,56,58,96.6,0.007472229,0.005676059,0.548658135,0.355158109,0.004423533,1,0.923411082,0.016980353,-0.002147123,-3.3,FALSE,217,0,50,0.7,0.65,0.8,Malawi,0.001487092,0.000533195,0.00558543,0.02152672,341,320,0.02152672
385,p81,METSYN-PWY,superpathway of L-homoserine and L-methionine biosynthesis,superpathway of L-homoserine and L-methionine biosynthesis (METSYN-PWY),METSYN-PWY,0.023008348,0.043407175,280,283,98.9,0.029051927,0.014180961,58,58,100,0.033210246,0.013277584,NA,NA,0.072934806,NA,NA,0.124019945,-0.004158319,-1.1,FALSE,159,0,50,0.7,0.65,0.8,Malawi,0.001463053,0.000697361,0.036646266,0.075784717,341,338,0.075784717
386,p82,NAD-BIOSYNTHESIS-II,NAD salvage pathway III (to nicotinamide riboside),NAD salvage pathway III (to nicotinamide riboside) (NAD-BIOSYNTHESIS-II),NAD-BIOSYNTHESIS-II,0.034666634,0.065443223,280,283,98.9,0.0082113,0.005617271,58,58,100,0.009794922,0.006216152,NA,NA,0.047332975,NA,NA,0.090403738,-0.001583622,-1.1,FALSE,75,0,50,0.7,0.65,0.8,Malawi,0.000879497,0.000436585,0.044747244,0.089261886,341,338,0.089261886
387,p83,NAGLIPASYN-PWY,lipid IVA biosynthesis (E. coli),lipid IVA biosynthesis (E. coli) (NAGLIPASYN-PWY),NAGLIPASYN-PWY,0.012740912,0.028106505,262,283,92.6,0.010761902,0.008747915,55,58,94.8,0.014110503,0.009360678,0.77858365,0.544271372,0.012709275,1,0.942209208,0.036128021,-0.003348601,-2.2,FALSE,293,0,50,0.7,0.65,0.8,Malawi,0.001741491,0.000707231,0.014297679,0.039737687,341,317,0.039737687
388,p84,NONMEVIPP-PWY,methylerythritol phosphate pathway I,methylerythritol phosphate pathway I (NONMEVIPP-PWY),NONMEVIPP-PWY,0.058482092,0.122317992,283,283,100,0.051231258,0.017524334,58,58,100,0.041190169,0.014413322,NA,NA,1.50E-05,NA,NA,0.000151268,0.010041089,0,TRUE,30,0,50,0.7,0.65,0.8,Malawi,-0.002282676,0.000550384,4.25E-05,0.000408226,341,341,0.000408226
389,p85,NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch) I,pentose phosphate pathway (non-oxidative branch) I (NONOXIPENT-PWY),NONOXIPENT-PWY,0.02845579,0.053060447,283,283,100,0.044436165,0.018493501,58,58,100,0.042334814,0.018512049,NA,NA,0.405040423,NA,NA,0.473061956,0.002101351,0,TRUE,105,0,50,0.7,0.65,0.8,Malawi,-0.000529583,0.000646879,0.413547817,0.485888544,341,341,0.485888544
390,p86,OANTIGEN-PWY,O-antigen building blocks biosynthesis (E. coli),O-antigen building blocks biosynthesis (E. coli) (OANTIGEN-PWY),OANTIGEN-PWY,0.028934636,0.053576732,283,283,100,0.030539641,0.016627706,58,58,100,0.029004102,0.017377516,NA,NA,0.237170169,NA,NA,0.301512864,0.001535539,0,TRUE,103,0,50,0.7,0.65,0.8,Malawi,-0.000368903,0.000671487,0.583105003,0.635111665,341,341,0.635111665
391,p87,ORNARGDEG-PWY,superpathway of L-arginine and L-ornithine degradation,superpathway of L-arginine and L-ornithine degradation (ORNARGDEG-PWY),ORNARGDEG-PWY,0.015136481,0.033254139,249,283,88,0.00772498,0.008260561,51,58,87.9,0.007167196,0.007201573,1,0.990667611,0.980736744,1,0.990667611,0.983176387,0.000557784,0.1,TRUE,251,0,50,0.7,0.65,0.8,Malawi,-0.000108005,0.000701261,0.877688917,0.886915983,341,300,0.886915983
392,p88,ORNDEG-PWY,superpathway of ornithine degradation,superpathway of ornithine degradation (ORNDEG-PWY),ORNDEG-PWY,0.015222882,0.030800985,250,283,88.3,0.011936902,0.011096555,51,58,87.9,0.014788071,0.012110353,1,0.929871888,0.106850936,1,0.990667611,0.162494065,-0.00285117,0.4,FALSE,248,0,50,0.7,0.65,0.8,Malawi,0.001279038,0.00082001,0.119743959,0.1814166,341,301,0.1814166
393,p89,P105-PWY,TCA cycle IV (2-oxoglutarate decarboxylase),TCA cycle IV (2-oxoglutarate decarboxylase) (P105-PWY),P105-PWY,0.010048414,0.020092435,254,283,89.8,0.010737036,0.009825311,53,58,91.4,0.012310076,0.00916869,0.814284784,0.706777528,0.143121634,1,0.986294065,0.198206249,-0.00157304,-1.6,FALSE,347,0,50,0.7,0.65,0.8,Malawi,0.00104641,0.000749179,0.163404418,0.227861524,341,307,0.227861524
394,p9,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,superpathway of arginine and polyamine biosynthesis (ARG+POLYAMINE-SYN),ARG+POLYAMINE-SYN,0.010383901,0.019887969,264,283,93.3,0.018365969,0.012604447,56,58,96.6,0.020221334,0.012055565,0.548658135,0.355158109,0.288089079,1,0.923411082,0.351817875,-0.001855365,-3.3,FALSE,341,0,50,0.7,0.65,0.8,Malawi,0.001026628,0.000821449,0.212243307,0.282290603,341,320,0.282290603
395,p90,P108-PWY,pyruvate fermentation to propanoate I,pyruvate fermentation to propanoate I (P108-PWY),P108-PWY,0.016810284,0.034137072,235,283,83,0.003084659,0.003447973,52,58,89.7,0.003379456,0.00300204,0.241471387,0.213724613,0.214392505,0.764434373,0.68558415,0.277814081,-0.000294797,-6.7,FALSE,225,0,50,0.7,0.65,0.8,Malawi,0.000494423,0.000451731,0.274508773,0.343562223,341,287,0.343562223
396,p91,P122-PWY,heterolactic fermentation,heterolactic fermentation (P122-PWY),P122-PWY,0.016025366,0.032113663,251,283,88.7,0.004202686,0.004208197,51,58,87.9,0.004364829,0.00377445,0.823064115,0.868169234,0.42903491,1,0.990667611,0.495418535,-0.000162142,0.8,FALSE,237,0,50,0.7,0.65,0.8,Malawi,0.00031852,0.000490972,0.516937159,0.581915294,341,302,0.581915294
397,p92,P124-PWY,Bifidobacterium shunt,Bifidobacterium shunt (P124-PWY),P124-PWY,0.025739491,0.051989333,269,283,95.1,0.015760959,0.011898174,54,58,93.1,0.01264242,0.011299281,0.522622471,0.547106717,0.043534449,1,0.942209208,0.084347995,0.003118538,2,TRUE,131,0,50,0.7,0.65,0.8,Malawi,-0.00160466,0.000760307,0.03554385,0.075390376,341,323,0.075390376
398,p93,P125-PWY,"superpathway of (R,R)-butanediol biosynthesis","superpathway of (R,R)-butanediol biosynthesis (P125-PWY)",P125-PWY,0.031972765,0.067688422,236,283,83.4,0.001692153,0.003359261,45,58,77.6,0.002520712,0.005373776,0.342987609,0.292097768,0.915933531,0.962703857,0.821091108,0.934484084,-0.000828559,5.8,FALSE,85,0,50,0.7,0.65,0.8,Malawi,0.000372655,0.000424258,0.38036542,0.450844895,341,281,0.450844895
399,p94,P161-PWY,acetylene degradation (anaerobic),acetylene degradation (anaerobic) (P161-PWY),P161-PWY,0.017881934,0.035893917,274,283,96.8,0.018393826,0.012424285,56,58,96.6,0.019767735,0.012997684,NA,NA,0.476890619,NA,NA,0.542900903,-0.001373909,0.2,FALSE,210,0,50,0.7,0.65,0.8,Malawi,0.000499642,0.000733974,0.496504105,0.563637055,341,330,0.563637055
400,p96,P164-PWY,purine nucleobases degradation I (anaerobic),purine nucleobases degradation I (anaerobic) (P164-PWY),P164-PWY,0.012727322,0.024195379,144,283,50.9,0.002413554,0.004334449,29,58,50,0.002586915,0.004172349,1,0.902433515,0.906966643,1,0.990667611,0.929380315,-0.000173362,0.9,FALSE,294,0,50,0.7,0.65,0.8,Malawi,0.000117171,0.00055815,0.833850398,0.855067966,341,173,0.855067966
401,p97,P165-PWY,superpathway of purines degradation in plants,superpathway of purines degradation in plants (P165-PWY),P165-PWY,0.002015593,0.005114685,10,283,3.5,7.70E-06,5.63E-05,5,58,8.6,3.51E-05,0.00018549,0.148730704,0.09575505,0.084680062,0.526214484,0.394191622,0.139860922,-2.74E-05,-5.1,FALSE,396,0,50,0.7,0.65,0.8,Malawi,0.000102254,4.96E-05,0.040127086,0.08126239,341,15,0.08126239
402,p98,P185-PWY,formaldehyde assimilation III (dihydroxyacetone cycle),formaldehyde assimilation III (dihydroxyacetone cycle) (P185-PWY),P185-PWY,0.030748212,0.057238538,229,283,80.9,0.004210429,0.007695089,39,58,67.2,0.001465854,0.002759899,0.033562792,0.022523205,0.004841639,0.192790924,0.17385099,0.018235333,0.002744575,13.7,TRUE,93,0,50,0.7,0.65,0.8,Malawi,-0.001912397,0.000633029,0.002710667,0.012920337,341,268,0.012920337
403,p99,P221-PWY,octane oxidation,octane oxidation (P221-PWY),P221-PWY,0.013666692,0.027030829,256,283,90.5,0.002680947,0.003857134,52,58,89.7,0.002015408,0.002179432,0.809543996,0.850356466,0.990079927,1,0.990667611,0.990079927,0.000665538,0.8,TRUE,278,0,50,0.7,0.65,0.8,Malawi,-0.000278944,0.000432672,0.519557259,0.583235586,341,308,0.583235586
