tax_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
t529,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella anthropi
t921,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Starkeya,Starkeya novella
t1246,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc lactis
t2708346,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,Jeotgalicoccus sp. WY2
t2026186,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus paranthracis
t273371,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida orthopsilosis
t5821,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,Plasmodium berghei
t2576484,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirus,Peduovirus Escherichia phage vB_EcoM-12474III
t2592161,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Stockinghallvirus,Stockinghallvirus Bacteriophage R18C
t1915209,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Obolenskvirus,Obolenskvirus Acinetobacter virus AP22
t1915208,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Obolenskvirus,Obolenskvirus Acinetobacter virus AB1
t2560272,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Obolenskvirus,Obolenskvirus Acinetobacter virus WCHABP1
t2560264,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Obolenskvirus,Obolenskvirus Acinetobacter virus AbP2
t2560267,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Obolenskvirus,Obolenskvirus Acinetobacter virus LZ35
t1915207,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Obolenskvirus,Obolenskvirus Acinetobacter virus AB2
t2053702,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,, Raoultella phage Ro1
t1560342,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,, Acinetobacter phage YMC13/03/R2096
t1147042,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Dhillonvirus,Dhillonvirus Staphylococcus phage StB12
t1385385,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Brussowvirus,Brussowvirus Streptococcus phage TP-778L
t682370,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Brussowvirus,Brussowvirus Streptococcus virus ALQ132
t40631,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Ravinvirus,Ravinvirus Escherichia virus N15
t1965354,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,, Pectobacterium phage phiA41
t706438,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 171
t258224,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium resistens
t1705,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium stationis
t2136173,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. So13.3
t2583584,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. NCTC 11567
t1618,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus mali
t189425,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus graminis
t562959,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus cellulositrophicus
t499229,Bacteria,Firmicutes,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Tepidanaerobacter,Tepidanaerobacter acetatoxydans
t2742627,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. RHB36-C18
t2742670,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. RHBSTW-00903
t1224145,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya sp. MK7
t2746232,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Moritella sp. 28
t7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Azorhizobium,Azorhizobium caulinodans
t2713414,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. POL2
t253,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indologenes
t1382466,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sediminis
t2527995,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Symmachiella,Symmachiella dynata
t84377,Bacteria,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,Brachyspira intermedia
t1987942,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Kuravirus,Kuravirus Escherichia virus SU10
t490103,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Kuravirus,Kuravirus Escherichia virus phiEco32
t1987940,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Kuravirus,Kuravirus Escherichia virus NJ01
t1987938,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Kuravirus,Kuravirus Escherichia virus 172-1
t1987941,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Kuravirus,Kuravirus Escherichia virus Septima11
t1987939,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Kuravirus,Kuravirus Escherichia virus ECB2
t1147043,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,, Staphylococcus phage StB20
t1411095,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Lubbockvirus,Lubbockvirus Clostridium phage CDMH1
t1582153,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Lubbockvirus,Lubbockvirus Clostridium phage phiCD481-1
t2654547,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Pseudactinotalea,Pseudactinotalea sp. HY158
t2768834,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. zg-320
t1927,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rimosus
t68246,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces olivoreticuli
t75294,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora xinjiangensis
t515350,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora endophytica (Xie et al. 2001) Li et al. 2019
t58169,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella,Rahnella inusitata
t2781021,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter sp. H21R4
t1636609,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH4
t2304594,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter sp. Arc7-DN-1
t676,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio fluvialis
t424800,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas insulae
t266,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus denitrificans
t96344,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus oxalaticus
t1980957,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Drulisvirus,Drulisvirus Klebsiella virus KpV71
t2507858,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,, Gordonia phage Duffington
t2560785,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bingvirus,Bingvirus Streptomyces virus Bing
t2560783,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Rimavirus,Rimavirus Strepomyces virus Drgrey
t2509455,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Agromyces,Agromyces protaetiae
t1798223,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. 21MFCrub1.1
t1978566,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium sp. LW097
t472569,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Devriesea,Devriesea agamarum
t2675216,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. 1959
t38302,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mycetoides
t38288,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium genitalium
t161895,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium phocae
t216929,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium psychrotolerans
t1800,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium chubuense
t1795,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium neoaurum
t292462,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium florentinum
t1775,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium cookii
t482462,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium dioxanotrophicus
t2094119,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium basiliense
t1564114,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. B7740
t1033922,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. WB1
t2755382,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia sp. WCH-YHL-001
t84595,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia polyisoprenivorans
t36821,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia amarae
t1488356,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MBT27
t1938841,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2323.1
t53451,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rutgersensis
t66871,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aureoverticillatus
t2672569,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Microlunatus,Microlunatus sp. Gsoil 973
t2708082,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Mumia,Mumia sp. ZJ1417
t2589074,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sambongensis
t1736691,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium choanae
t122358,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes ianthinogenes
t2071627,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Plantactinospora,Plantactinospora sp. BB1
t43357,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,Kutzneria albida
t2592382,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. M4U3P1
t2594883,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Radiobacillus,Radiobacillus deserti
t471514,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus ferrooxydans
t1306274,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc flagelliforme
t2545798,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp. FDAARGOS_727
t53408,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas citronellolis
t2725477,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. TUM18999
t1028989,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. StFLB209
t1190415,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas asturiensis
t1827285,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. MYb10
t70348,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter dispersus
t45610,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter urativorans
t1972068,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Sulfurivermis,Sulfurivermis fontis
t47960,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalibacteraceae,Guyparkeria,Guyparkeria halophila
t346,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas citri
t2010829,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aerosticca,Aerosticca soli
t2136172,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. SF2003
t657387,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,Kushneria phosphatilytica
t2814294,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. FJAT-51800
t266779,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Chelativorans,Chelativorans sp. BNC1
t1756988,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. OM-1
t531813,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Pelagibacterium,Pelagibacterium halotolerans
t2528642,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Lichenihabitantaceae,Lichenihabitans,Lichenihabitans psoromatis
t158500,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium resinovorum
t2604537,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Altererythrobacter sp. BO-6
t193,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum lipoferum
t2558361,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Swingsia,Swingsia sp. F3b2
t482957,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia lata
t1740163,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. Bp7605
t1743168,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter wuianus
t1658665,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Mitsuaria,Mitsuaria sp. 7
t321984,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia plicata
t649841,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sulfuricellaceae,Sulfuricella,Sulfuricella denitrificans
t2292766,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,Bradymonadaceae,Persicimonas,Persicimonas caeni
t960,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Bacteriovorax stolpii
t1932669,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. JV274
t2795384,Bacteria,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae,Methylacidiphilum,Methylacidiphilum sp. IT5
t2527973,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,Gimesia alba
t2703788,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,Edaphobacter sp. 12200R-103
t33075,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidobacterium,Acidobacterium capsulatum
t45285,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium cymbalariae
t1814958,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,, Streptococcus virus 9872
t1197952,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Rockefellervirus,Rockefellervirus Staphylococcus virus IPLA5
t399185,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Rockefellervirus,Rockefellervirus Staphylococcus virus PH15
t1965489,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Phietavirus,Phietavirus Staphylococcus phage IME1348_01
t459845,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Brussowvirus,Brussowvirus Streptococcus virus 858
t2282124,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. ASS1
t2726427,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Ochrobactrum,Ochrobactrum sp. MT180101
t2655002,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,, Acinetobacter phage VB_ApiP_XC38
t2750011,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Rer75
t388408,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia alexandrii
t134,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylocystis,Methylocystis parvus
t2070369,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,Sulfitobacter sp. JL08
t2774875,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. 38R
t215591,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema caldarium
t1813821,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sp. PAMC 28760
t2545797,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. FDAARGOS_724
t1636603,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ACNIH1
t2672570,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Sulfurimonas sp. H1576
t29555,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasmopsis,Mycoplasmopsis Mycoplasma canis
t1814960,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,, Streptococcus virus 9874
t1783515,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces qaidamensis
t285665,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora coriariae
t2099788,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. CBA3605
t60520,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus paraplantarum
t293371,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus oligofermentans
t2506420,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella cryptocerci
t176292,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus malefermentans
t1588,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus hilgardii
t336988,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,Oenococcus kitaharae
t119206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus sanguinicola
t1472767,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lentibacillus,Lentibacillus amyloliquefaciens
t1166,Bacteria,Cyanobacteria,,Nostocales,Aphanizomenonaceae,Dolichospermum,Dolichospermum flos-aquae
t2005462,Bacteria,Cyanobacteria,,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. NIES-3974
t1905288,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. LTGPAF-6F
t1329836,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sp. BWH 37
t413501,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter muytjensii
t2742655,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. RHBSTW-00570
t2742662,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. RHBSTW-00696
